RGIId,CenLat,CenLon,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-07.00202,77.9154,17.5818,-616.5578539116898,-1257.600062335689,-496.98357950547785,-76.01838569771802,-717.0610930228337,-726.6399061489616,-339.16193583316004,-607.067277256967,-803.2154952375035,-530.5496387303137,-501.8586769037495,-521.0060381840184,-540.1535266526154,-726.7347825420918,-1128.5879779872505,-736.3273656746169,-152.71407244876193,-454.1072654697173,-152.7393232198675,-119.26520231257444,-621.5787062955613,-339.7418287615477,191.1275261306702,-628.822224753048,-279.0831666062272,-263.7518761643892,-8.856179647562007,206.04013936198,-649.0627724762982,-3.853247342670248,-143.86062036781206,181.03994997342744,-263.9332002608547,-429.0289208010333,-197.4841658285959,-248.90104839313736,246.0121431302616,36.14763561349001,-448.99208830407326,-258.9075745082169,-8.753271662146648,486.0051711974645,-248.9138478763083,-126.679696955886,-451.75241776365806,240.27287292984525,-58.39982173340139,-724.7384323589308,102.042034010573,-515.9592227321511,-705.9115711684253,-286.2260931602128,-554.8499564885859,-213.383428254531,-143.5627398482286,-590.0328353826571,-295.39499190691987,-610.4729961321652,-748.4326962897221,-411.03245382817454,-276.7929286497943,-232.11257798278115,4.265188817816056,-515.1406670529014,-74.69621524443002,-714.1968589923036,-41.50687060602629,-733.7443548510132,10.460829120262778,-446.3475874312144,-926.9655125137134,-440.2229878163217,-577.6615769876491,-470.0332568923809,-1338.7451042720695,-539.2923193102695,-1262.1258677185044,-691.912399911311
RGI60-07.00203,77.9072,17.2943,-535.2909888736613,-1177.1301742062528,-415.3867503339259,6.2422669695731,-635.5898921962812,-645.0897522476461,-256.98564336155,-525.1603042941563,-721.4763286026813,-448.3322925378281,-419.4941577223533,-438.55629891363,-457.6147556038809,-644.3325047153038,-1046.6130895924853,-653.6867834917992,-69.14079154819285,-370.8095921011643,-68.88572427962922,-35.217419252985096,-538.0654145951668,-255.94234217935676,275.0929957712059,-544.6825522211581,-194.7641275780457,-179.24144361628197,75.85089480924296,290.95273748935995,-563.9351789676928,81.50165963588546,-58.26913821147463,266.87890597218734,-177.83350767781374,-342.65610365326063,-110.73973546408742,-161.93601338543607,333.2962513448206,123.77001425806,-361.0144497219367,-170.55274083932673,80.00109010325453,575.1796552227011,-159.2919625880636,-36.71153419847844,-361.5722613598349,330.9564223531963,32.62807876183794,-632.5449195045113,194.91352983142255,-422.372091046091,-614.7289580008301,-191.27244634879912,-459.6541425399711,-117.7214257382406,-48.06941994367542,-494.6992323991802,-198.8787320791796,-514.0626686936504,-651.5654818905614,-319.28096028141255,-186.42741787236304,-141.81493218398725,94.10707655998591,-426.8861399933512,13.726112764947118,-628.3378795702769,42.54563818199269,-651.7960206941533,88.43396788449692,-404.65915669898845,-892.8662843132365,-406.318626723011,-542.695839316931,-436.1300869195937,-1302.1832493315494,-500.4689003457209,-1220.3407955694752,-647.5425154932682
RGI60-07.00204,77.9305,16.2284,-500.7832168012948,-1145.6667381300172,-381.19697385102575,41.74335629789356,-603.1738139791403,-613.1680548403849,-223.93568981540213,-493.7029083600404,-691.3328308182301,-417.5866291769343,-389.1724253603902,-408.87638278496365,-428.5983286220074,-616.693383428468,-1021.2638551636512,-627.3765294906846,-41.10735721954558,-344.7338786821299,-42.311633276261006,-9.28344472191921,-515.0176886479244,-233.3670463483921,296.770208510865,-523.9373765164274,-175.01391080855663,-160.5054041827519,93.49585566299024,307.4482028705545,-548.6524209626698,95.51946489461452,-45.6021640352964,278.1090610683577,-168.12217635481394,-334.5669725641976,-104.78248477804712,-157.40435455681452,335.8537021537195,124.22209150975456,-362.8405815361693,-174.82169244185306,73.09609238416877,565.3974127525428,-172.18226779585768,-52.07559128084688,-378.67216458901487,309.9552594899269,8.64714183534231,-665.3166312892245,156.38848285166162,-467.45776802472335,-645.4511255632905,-250.3562825609608,-523.6973534920585,-188.85995292099187,-122.45081708390788,-566.8798152159779,-276.10147902903896,-588.6597536867989,-721.5141411229381,-310.706233825645,-156.98905188363406,-99.84380163135076,143.6341766974329,-362.7803824943127,134.2934475541026,-501.33995787317593,174.40716261551893,-518.2307703293682,234.91989163586072,-246.57155254135805,-745.0371158273567,-257.0477383081934,-391.1037985856101,-283.98911636410975,-1154.349558616064,-351.28884998776,-1075.286571595424,-506.9091559331092
RGI60-07.00205,77.9203,16.1647,-565.5199586396457,-1210.9481453587646,-445.7184797986589,-22.331928362246764,-667.7877945518378,-677.7316383389432,-288.0775091457323,-558.029581371993,-755.7750306595656,-481.7058474535922,-453.1924349950253,-472.8384799505743,-492.4991430932314,-680.6849314491707,-1085.5423691026658,-691.1998657715217,-104.29327972611529,-408.1001870429551,-105.29306651796747,-72.1235336185224,-578.208518713178,-296.3500877390883,233.9176141797471,-586.6538921976892,-237.5832075289796,-222.92458081012387,31.240669956432424,245.36744448166712,-610.5473222238744,33.81988495620779,-107.09044912989609,216.8482449455168,-229.13987636599597,-395.3215771183171,-165.16288070323046,-217.570745736237,276.02081566040545,64.75003309172658,-421.915708534598,-233.464220425716,14.928664492859845,507.7584611182977,-229.2390552625805,-108.64715499267366,-434.8690984109229,254.5435695582605,-46.11126074126085,-718.3483547741437,104.60479163788384,-517.8054670580174,-697.9939282467279,-297.4025804080934,-569.3019249634732,-232.55584280513327,-164.98019303041147,-609.9269118958641,-318.3173718364101,-632.0358294509022,-767.0863258713946,-378.3414638051594,-228.47247164321243,-173.04682854024736,68.45487767700683,-442.8986042418872,40.89511980197304,-596.2965310891047,79.20426089839643,-612.1503415866387,145.0026429108752,-310.5792171275689,-807.5492109040384,-316.9444715464181,-448.9843902919743,-342.002940859888,-1213.9120045365548,-413.3016876098792,-1138.5300545815105,-571.2139493192703
RGI60-07.00206,77.9257,17.5503,-187.17750527401572,-828.2465423930738,-68.28352921567868,352.16744489928175,-288.93281871318936,-298.85836366490025,88.08629474698424,-180.0763611448392,-376.5265639762963,-104.3828047867998,-76.12109544167495,-95.6919846757814,-115.27918945812324,-302.2435857104072,-704.4032872610014,-312.81785693247184,270.01569684911993,-31.789336485282767,268.87853005123264,301.74604424620645,-200.96429990672232,80.18646557035338,610.3793629283927,-210.27696560246625,138.7186218623575,153.2752966700307,407.35309852440594,621.3891984174365,-234.6195991039479,409.637519933899,268.62228371541613,592.456111350342,146.35424723823263,-19.940113201781188,210.24249096813503,157.56072190907096,651.0274741531102,439.6190794363238,-47.17681939842056,141.13211005730463,389.37673095388783,882.0720325643579,144.92577465926692,264.9202992019485,-62.39897620944281,626.8006124254389,325.29412450555475,-345.19278239066347,477.7923849371165,-144.38377847506703,-334.75928099491443,76.11562425397484,-196.98801128558569,139.6503763644991,205.94465702062865,-239.77001299144808,54.34239575789445,-259.16079719520616,-394.0241883094232,-5.340146163039762,140.4131674279621,190.4704127505253,431.3726835563255,-79.75322272614181,399.2865199029217,-233.48656841684385,443.3259121234927,-244.87523995664705,508.2220030944275,90.00003192588241,-387.4832067961585,99.4098706010405,-38.37040506552989,70.01715396861329,-802.2038124579703,-5.904700555985656,-733.0341632616801,-166.9718853433719
RGI60-07.00207,77.9309,16.3637,-490.664493391077,-1134.9287497502676,-371.0383848627359,51.61612957501377,-592.6741535615349,-602.5797907760443,-213.59608874445556,-483.0472390783288,-680.4192683260865,-406.81339371975537,-378.3267444179122,-397.9133299325976,-417.5137292299138,-605.3393292139705,-1009.4511633437264,-615.7806502340004,-29.886903854380847,-333.1247735602093,-30.824266285571657,2.318287587886772,-502.8354572354509,-221.1059031537332,309.19727068469206,-511.3359544833951,-162.22818996802863,-147.52615595010397,106.6803911968433,320.8500176243071,-535.0202818506615,109.3956408269328,-31.466054577817594,292.52227803443685,-153.41336571948176,-319.5417886563432,-89.37901234909755,-141.67636066063636,351.97384746720763,140.76512573418495,-345.8394604232112,-157.32390305007883,91.13423491637572,584.0259702708042,-152.90789741812276,-32.18451606582623,-358.2027225206639,331.2710862367116,30.76787975723884,-641.7306947859937,181.19045473338423,-441.2771111152288,-619.9674585773904,-221.08481176686308,-492.9863197722817,-156.47773449915962,-88.90443142686102,-533.6712340127058,-242.56932141042932,-555.6576618866537,-689.5995511013607,-294.5528051047907,-145.01163331497136,-90.60772616521308,150.5006895765512,-360.8594689877235,109.16991214511374,-528.6199400271885,146.40764893642927,-545.6822423957726,208.4469805861497,-246.437076637629,-738.7203542156939,-249.6903189344517,-383.64108291864216,-276.05463908801414,-1147.6667308209685,-346.5013238492443,-1071.603449395268,-504.0236777729317
RGI60-07.00209,77.0272,15.4854,-1044.2122614261395,-1728.713085995494,-916.6030993422804,-467.15452399867377,-1151.6588849712684,-1161.9229525836538,-748.2334135735512,-1034.3262503359324,-1243.8021414156904,-952.7062191603412,-922.1142386422878,-942.6027415325934,-963.092880172642,-1162.3608859853905,-1591.4857268633548,-1172.7025480324078,-549.6056304337833,-871.4704259369652,-549.7430215067051,-514.0595730812821,-1050.4620191285132,-762.4666607734993,-231.59908940788105,-1051.6513900455454,-701.8482159831688,-686.7773528922376,-431.9079391582642,-217.04096353929987,-1072.1764099136503,-427.1720763652744,-567.2695425674536,-242.41181048251676,-687.4991699024298,-852.6450596550353,-599.9071959661086,-672.7979641343171,-177.94587557631178,-387.9933294830112,-873.1664986405731,-683.2362444560789,-433.2714106185614,-1.0351121278221678,-685.4718694891097,-612.8659683483801,-987.2550597396702,-296.3098162685326,-624.810560150349,-1158.3467974705245,-317.41201651618843,-824.9685433081189,-1516.7677767063478,-592.3878262986238,-1013.9318740394986,-690.6451407627264,-679.5073755048269,-1177.2526535219438,-640.4106620922383,-930.9901631161708,-1030.386743648819,-738.8869044972865,-582.8066878079,-566.7943106072744,-320.89037946786044,-1014.8401010003428,-331.17794613317426,-1070.1678822184108,-448.5515167568586,-1141.911643332243,-246.34938623341503,-806.9155882589504,-1431.2589386788045,-896.5011139152567,-945.4326760890488,-879.238429643945,-1733.50296409399,-921.6963658642496,-1688.8413356497745,-1103.7096636067524
RGI60-07.00210,77.9005,17.1504,-292.608757858261,-935.1800662573864,-172.90359365646276,248.94583704150628,-393.63321782800426,-403.3132886737485,-15.035340619463303,-283.63588370397326,-480.3190445853735,-207.12400150819343,-178.46283504582982,-197.75259900188837,-217.0463939922618,-404.1593190212109,-807.0387214657987,-414.0008946199719,170.82033043063248,-131.38526226116775,170.53704095995067,203.94953459979905,-299.6519638631788,-17.75719299415327,512.9526153919861,-307.1632903141813,42.39867552798971,57.54808335218438,312.2485953919929,526.9388922861074,-328.38180202948456,316.5995037774365,176.3483238653815,500.9891494297866,55.74051019171138,-109.64996628478738,121.72785155577157,69.82808250619398,564.379332342731,354.1270664146757,-131.43316629757058,58.19819728783433,307.8613012381295,802.0820539798777,66.57854228889624,187.94029460480223,-138.35789601507457,552.8418850873574,252.91836304095224,-413.344323246451,412.4769095863484,-206.57863352813104,-403.3646964260711,20.46550133905396,-250.4290408318032,89.2671375823623,156.6275616731389,-289.9040372227612,7.189836367671882,-307.4410409014289,-443.2139154084988,-86.74729143201588,51.38924024526546,98.56526317228229,335.90104080536514,-184.35111888625653,269.1971870080779,-371.10425750615127,301.4242447876914,-389.8951511285488,357.9801638546061,-101.89569143102294,-589.7639528699061,-101.1176607534262,-235.66120339627133,-129.1624584584215,-997.690523745038,-199.3585862009624,-921.9183671457324,-351.7167109803688
RGI60-07.00211,77.3663,16.565,-371.3859153011612,-1021.956527364996,-250.4494553590993,176.4509152754187,-474.138398463685,-484.068864254096,-91.16366742322715,-363.1992655868246,-562.4398013187025,-286.0428584851295,-257.1844936490916,-276.87051160878707,-296.5661089052873,-486.145265417462,-894.1438020083202,-496.4679371495152,95.33720389689698,-210.77280110468888,94.64846995290868,128.2581849723333,-381.74204654275405,-98.9498606678708,431.5607486711114,-388.8286591150322,-39.439950889244514,-24.685670214439558,229.76296795109351,444.1887118666205,-411.4100067681247,233.1681032323709,92.57609873577827,416.893164429603,-28.740792059514604,-194.4905453024607,43.67448865717884,-15.901399455885354,478.22868057935545,267.4545953798782,-218.55193021394405,-29.46979619419561,219.59564106138384,650.2544070912338,-34.807840321883184,36.030282760136295,-281.57967297431685,415.4157675975518,133.94980312269183,-491.2966823604376,339.37048110895097,-130.76328333463928,-302.05882216270163,87.60000276636627,-321.6737088973657,-4.214285310518509,113.60258187707176,-393.1629954798564,23.109709004712958,-238.11751713452327,-372.7547176434675,-164.77146696763617,30.66350697339447,86.29722777732022,371.172094825478,-148.28494001549478,310.0693826413531,-376.2166865721821,245.15313420425903,-471.7752426729044,362.4128698455529,-112.07994718603292,-575.1524161581549,-119.5042464029236,-251.84034335889757,-113.05225141871357,-1032.044284814115,-84.98583012753622,-952.0432497690662,-383.889518862818
RGI60-07.00212,77.4328,17.4732,-716.4998089055437,-1364.2027547424843,-595.671187014553,-170.32225621036224,-818.0240352931461,-827.694912473575,-436.1794495459621,-706.8615977712295,-905.0395963074424,-629.5275723443069,-600.5264265534978,-619.8599413707788,-639.1923619235029,-827.6982864061929,-1233.7132035928907,-837.3550011411944,-247.65251943593333,-552.1573827811595,-247.63103268367823,-213.78179286952567,-721.2889207351429,-438.464310935819,92.47599588269446,-727.4523992008951,-377.595764730666,-362.3169557166491,-107.33959529400452,107.64442700129337,-747.363937367363,-102.1440850586857,-242.06785772801533,82.95406714231801,-361.9228660358849,-526.8721218885746,-290.38340006879656,-346.4940775197833,148.62040321253374,-61.08238387084075,-545.948280912668,-355.6195605618503,-105.19793048750608,326.8120657228968,-356.55478526588587,-284.11965929995546,-588.0431739549659,112.59535366525832,-156.6585992495265,-797.4380805245974,35.40022573649109,-426.2098590985292,-496.90280211699456,-201.48179182182272,-603.5881293299745,-279.0554927919377,-135.04092945481574,-642.6048403586204,-250.8925235104641,-516.5065143910435,-663.7208263693826,-531.6828420554025,-340.2910956496238,-283.78294235624446,4.662202188442242,-486.5834700271374,-70.96780319487146,-753.5524008726223,-128.18281624256758,-859.0055119982477,-30.65594779867873,-519.8519996376572,-958.0128775416724,-513.7341617973588,-660.5247000224845,-512.7951780738474,-1438.789270330921,-470.013985849489,-1346.1885874319903,-781.8766304325655
RGI60-07.00213,77.5584,18.1878,-601.4758789263914,-1247.0437092870698,-481.2932901836341,-57.53885297814244,-703.1168811818925,-712.8813952616463,-322.85560303811013,-592.7350028226789,-790.3666285051622,-515.9565144331957,-487.2076022955116,-506.6314198172746,-526.0602120286618,-714.0820994939418,-1118.865290966933,-724.0658776712435,-136.60054394459397,-440.2488887106968,-136.9873493118271,-103.47328553874208,-609.4476548624197,-327.1833561437312,203.49983839827743,-616.6867421234305,-267.1207213985646,-252.11012059566545,2.5567513704790583,217.21371807258856,-638.1396596635313,6.73493092538528,-133.56882756591477,191.0441463589829,-254.25940989230247,-419.6708408613552,-185.68510657786803,-240.2930232598292,254.25731837166327,43.96222225794523,-441.5597773054493,-251.92569777935137,-2.253336434952539,428.7829465558432,-255.3677474449652,-184.09596353353012,-479.9511511366646,220.66152053162085,-42.24266775503614,-698.5909235932625,132.1514588406542,-327.79422289700244,-326.92074981381364,-108.43443387946093,-511.1487900816744,-186.81934139031213,-27.5855025642028,-534.9134089020067,-161.36333934370026,-427.69237319259,-576.5333056245411,-424.5169553147906,-223.5777916849221,-162.00638039888224,131.86103037954905,-335.23576244817764,48.85368213194271,-630.1279925129013,-0.2295695224581484,-738.4222729352961,91.51062767618234,-372.3793830404624,-788.093531509538,-351.77204064449086,-509.4097600203201,-354.8414803042273,-1288.194510487922,-307.0704041744733,-1192.1037876759533,-633.8024460996392
