RGIId,CenLat,CenLon,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-06.00396,64.2601,-16.0165,957.98759022438,642.2847849754543,481.18208598762953,1028.6737544043756,281.36093530996163,332.82714520810856,513.1253013599778,719.1863620620886,860.8248492810653,776.9954945512418,3.888571488894869,126.18550977204026,493.26440764620224,1291.936820608057,5.533833164961486,743.952223403936,832.1453987930702,154.52865826434842,1103.33975683671,809.9294394178582,-341.8539443393729,183.70448436726093,845.0620833529989,516.1831327665534,996.0407104369388,810.2987691843578,679.7305648139954,755.1265052576306,254.7897645012422,360.2976089561592,636.1206651088886,-26.99760793180076,734.1685027854214,361.04850344555007,1086.1128970988857,673.5195690757675,372.3116602795295,1290.244212648097,1067.3616359675705,35.15323318135999,1353.88955359426,172.4449679823015,-379.1252309042819,1438.9981125950592,1444.3270045603851,858.8506491196242,124.31483198532256,-79.41971523285379,-224.94437589365887,-374.8805586408598,-14.294303443264903,-658.3339750718118,243.8970868159568,-13.77101517458619,-308.91207927120706,-498.5051602634717,-775.8375162625686,-222.44969199023384,182.1923770792347,-66.36148369136686,396.0801686981233,-1464.2787632786633,640.999713010053,-108.0469272454532,298.0334776020055,172.85489201911804,1431.4541006462564,-185.6264588170339,353.8548649127619,514.585885872119,-393.4009414418545,207.8772205762241,-642.3837541551451,529.0305625501144,-381.3251335217487
RGI60-06.00397,64.2593,-16.1622,787.3596652224502,470.83921088889576,309.1965167448057,857.4488293157269,108.49596182068188,159.78844823297533,340.14110146297475,546.2939349870334,687.8942844411189,603.5987498798424,-171.2598751416665,-49.07350552362557,318.3332620309089,1118.1162170783628,-171.043552329607,568.3419490223127,656.2833859875526,-23.018677497567964,927.0913803069574,632.6635736649473,-521.7462633147579,4.25922683924167,666.2877541408723,336.22131165866034,816.3538407615888,629.6230838824459,498.1308167612988,572.9426796039843,70.91407990009907,175.80081192124703,451.2641874762193,-214.00687349130212,547.5727850596928,172.69915670974538,897.958696424064,483.36964390999015,180.27164309187972,1096.606127115739,873.5850245746286,-161.78201688606842,1155.0670164008773,-28.45543060063161,-587.5141952771849,1245.8851726011171,1236.4726589616805,642.7215404280187,-91.33106164812206,-298.02181506988745,-451.9731152368152,-598.9882039271369,-241.07501631922975,-883.7129982380701,-7.063278934080373,-244.53659022593243,-540.0419828909942,-721.2548484279026,-921.8513368691964,-361.18757265253385,43.25496556884309,-200.25226004395452,257.4929432627842,-1633.9257269484897,467.2572576800797,-268.46356638882025,138.9650500874881,18.780369595188603,1336.5129123578668,-275.85427053561745,267.9074900463193,430.5817317641113,-487.1049513976723,122.22422743923217,-735.247335554558,431.7462533079606,-478.2538751390142
RGI60-06.00398,64.2435,-15.9402,1224.4847562892076,908.6141751398133,747.2883787008589,1294.3339683334552,546.9563581075408,598.1066123588257,778.0393428904833,983.716050190534,1124.9778678188932,1040.827482662043,267.5944643924862,389.48113960104615,756.0611778029494,1554.0888573474613,267.6539680965221,1005.4116601153748,1093.1216834754782,415.23299800897536,1363.2599144437177,1069.417628763537,-82.56297323108424,442.2658216195438,1102.8247686382122,773.4159298756197,1252.467022400467,1066.0844516266557,934.821044071677,1009.4185107951035,508.412439275457,613.0194706165494,887.8372556267316,223.93909113959063,983.8317056411925,609.7105384630381,1333.3649650862808,919.6195051942208,617.1308194486458,1533.610574171479,1308.8974868724815,275.19556818247804,1592.0540780558872,408.5629697738593,-144.24514940304613,1666.5622917693631,1673.1298648954676,1086.6578113471912,347.2997377124286,138.96990224553377,-9.707653621496618,-165.26787211929962,190.5620386487132,-458.7925050803152,449.66896662769466,187.54210538985728,-103.31199853857176,-288.478750902724,-512.2447545424251,50.05891205245069,459.8005712078207,211.00919431751925,675.519968490081,-1185.8684986960225,921.5262990228196,174.0101359276778,583.5182330122356,468.8019470663887,1790.737783160322,179.53133608555453,721.6573600515258,884.45794491773,-22.614262741845277,572.5886720231567,-282.4009397640416,884.0882432569421,-31.63229409173283
RGI60-06.00399,64.1224,-16.9654,705.1861026800639,374.0647493083594,205.1180682830956,779.4762272971623,-4.390140100010964,49.65068808240941,238.83637621322748,455.0495057142273,603.687298602259,515.8163412856404,-295.09125376232475,-166.7328482037571,218.40108400683775,1056.2727782069742,-293.05806642699446,481.6169224472432,574.2221560394963,-136.48826955739392,858.900588346831,551.2275299969626,-656.8569039714655,-105.4326987715768,588.4501554534262,243.60104947522228,747.1112535767072,552.4295172136485,415.63500202687976,494.9051862770631,-29.74472466046473,81.1399494544937,370.6981642281008,-324.6586698473233,474.0527070846066,82.9397727217266,843.8263953378012,411.3568723719809,95.7579820953418,1010.0660686914148,825.67981812648,-244.2243068157489,1310.5996374675783,223.0715568770637,-609.5430398770736,1341.3120173728737,1187.0360528245485,545.6478434033554,-140.60301399806593,-421.1690951987506,-536.6634088288947,-607.516381507774,-237.34694830331165,-773.7332018227562,-269.22768763412404,-261.09877987606274,-593.6674240801904,-794.8149265422783,-744.0566611039444,-360.4880219124794,-70.5385490932398,-276.7727740667659,180.202529018701,-1955.811919848911,181.7796869911565,-366.8666261635496,-40.27823452622421,-258.57873043034505,1200.0413320289426,-482.5148661311873,105.36049050115884,387.5337676040278,-743.0164052051475,-18.84001024791809,-809.0842185994657,275.2101265754705,-619.4688017538368
RGI60-06.00400,64.6476,-16.6055,1087.8647146709268,769.7932772667667,607.4913256024495,1159.1412142588988,406.19892074291306,458.0749757817705,639.7577015097118,847.398922455686,990.1314263523416,905.6925311023958,126.76627527880896,250.01394674501267,619.8951623446657,1424.6337915678214,128.5355899237157,872.5672190017717,961.4594714809498,278.75393999291964,1234.7732007336765,939.1818141439896,-221.26996520792505,308.3022358650639,974.7022130842396,643.3818229452133,1126.914075464947,939.8174519482554,808.3142316162729,884.3349233150611,380.27343426636526,486.639638186488,764.6118418154435,96.54796968087884,863.5393022187889,487.6733236210108,1218.2975718954242,802.6675659579937,499.26886841264985,546.6708208049424,1199.7564403298736,161.7533073548883,1480.5775265843567,299.21931276841315,-268.85263840064334,1650.0520381005254,1583.55313958048,874.3015120466778,227.4162791239117,47.9455602379327,-71.11000647728666,-248.3712015224666,87.93303969796946,-619.9469306742074,474.6778717178318,170.86948217148569,-241.23020319742352,-366.0506624464946,-702.1892126707552,-51.34260277062141,308.22700398490684,113.4121485513572,524.2446914119978,-1248.4774861800272,823.1204373599564,-101.99646095325176,334.94276194368064,351.6921741920502,1579.975317416068,-28.86398958578107,436.2687488576775,568.5362108268827,-191.7297519494108,332.44434907733,-527.3314911936377,779.2104245992073,-225.9811829488534
RGI60-06.00401,64.222,-16.1509,708.4944944353227,391.9083406588201,230.3266574610879,779.1980894161449,29.86402892129836,81.40437812275576,262.1131138004277,468.6505208069808,610.594267545383,526.4761933146543,-248.7311977287506,-126.18617980897196,241.7811115757892,1042.472574437157,-247.38803847861945,492.8859755448715,581.2248759886445,-98.2596301046835,852.9506027295497,558.6748650620252,-596.23091023832,-69.39480076530032,593.593227228964,263.7409823597803,744.7443226734772,558.3962826722086,427.3621854446304,502.8280691398487,1.0445878545610352,106.69081571376398,383.09364838967,-281.91599377487444,481.0916368421,106.8284705135856,833.6257274734255,419.77096738873456,117.58614211112648,1035.1087714942132,814.063190033414,-220.4033887504034,1098.1074652350535,-83.57324670290996,-642.6534631874123,1197.2497195406618,1188.9185211689469,598.3384541961134,-132.69154994434894,-336.43884396831265,-487.40653794519415,-626.840691276534,-262.91726832074204,-899.1423897921267,-33.24987846078142,-267.66556460317537,-563.9251616201061,-751.801611718824,-1005.796001916093,-458.95713559262447,-59.119270191486606,-306.1496019677063,148.01125486776084,-1757.808571536494,343.4650937060616,-383.56891878713407,20.445433743576093,-105.05940565123431,1220.33282930495,-390.8451848027937,155.74734648559195,321.11327288148937,-604.2624526915927,10.913619625432204,-848.2946979729223,318.20156056446785,-589.9423595979927
RGI60-06.00402,64.1182,-17.0372,762.3816477424341,423.1921759147,249.97082698444663,837.4806946599988,34.88895299382822,89.8487741654184,283.10992323446635,504.017641828976,655.7488009856872,565.4057300039581,-264.9547035109684,-134.0327203449905,259.6683940376972,1116.706821345275,-264.7934071762662,527.5171800942155,621.7294117021083,-106.249132884545,911.8661913583136,596.3155029578544,-640.80704414162,-77.18161646857622,632.201732689559,278.43738895847747,792.8843739037175,592.7039579561555,451.7079253836338,531.778665505723,-6.312602863968024,105.95921740336,401.0061247489724,-312.0688312716609,503.8640332093785,101.93356650165076,878.8883313910055,434.3315421193111,109.20735921060042,1019.1792196123804,851.3678524909199,-240.5295377771237,1311.3097509019935,-74.32974498346834,-826.3055598555788,1315.1824622932,1043.921288875584,369.4228990870863,-275.3687391790632,-556.6437152711104,-686.0967606452043,-762.2061908747723,-402.8164368890824,-960.5368415805874,-544.5792656944614,-375.9889707667072,-726.1219637981587,-929.1057900174968,-647.3751265096769,-291.3852663441488,-49.85416934215331,-234.93122393833997,246.123879167626,-1962.5414594080275,287.0995655754623,-162.95052753146828,126.9923485946469,-189.69711635645936,1287.6026378767476,-423.3220114695854,181.73853066462303,487.0817751099984,-719.1185116922258,28.552305562783417,-716.572133243492,354.77992522442344,-560.3666096575263
RGI60-06.00404,64.1205,-16.9438,861.1058895539132,529.9113080953363,360.8004775180629,934.6081374597396,150.8710719437576,204.60579051331067,393.4060689124031,609.20873572309,757.4583503907983,669.3065087446597,-141.5285298464483,-13.588710168371051,370.980961266091,1208.0422358046678,-141.00637050718677,632.8540966699248,724.9709705327901,14.158425036358878,1008.5561145502212,700.5284008253382,-507.4805017044098,43.09718365318588,736.0298127756112,390.7236247570088,893.3090861955462,698.0165673787607,560.5377122777094,638.965474689767,113.72645650590113,223.640794398988,512.0731230394316,-183.9816571456421,613.1933153117099,221.058331624008,980.2377069460796,546.5534010038655,229.5522320277453,1142.1955705904595,955.5204807985712,-116.03532424675446,1436.4325222267105,346.33327738175427,-488.809420689323,1457.759445710357,1300.669735457686,655.1992343349928,-35.77848895999624,-321.42140422127454,-442.792108201916,-521.198794292193,-158.58581635764713,-702.7904475569101,-192.95890500074765,-185.05186297739527,-513.2647044705595,-703.1802625436712,-558.3935512041727,-159.49621813287658,136.10166860778122,-67.9442732710248,389.5754120917469,-1764.609014685567,369.37339318035146,-182.63517666312964,145.73340318266634,-67.19230859299302,1411.1861963006927,-269.95440533783886,317.6902027385128,599.6130239347201,-528.4146691755166,192.58519155937643,-598.8021887622912,484.610194336494,-412.3946210515912
RGI60-06.00405,64.1909,-16.214,903.221837712856,585.5754777221257,423.15664638109007,972.2812011948024,221.14975684970017,272.12210834776454,452.4410646507066,658.6040557630799,800.0459850334439,715.0447649278794,-62.15563861919802,59.76820135678003,427.4645581405601,1228.5259913538,-64.27013280903752,676.201384257058,763.6757809036526,82.08065416024428,1033.6799921288648,737.7938065013104,-420.12432205250593,106.26716081684478,768.957634838579,437.1849216017165,917.4583537630926,729.2538807407028,596.3591322852996,670.1883075033479,165.75782774175372,269.5881870860717,544.3120270607606,-123.99143571737704,637.7960119410722,260.35917421213423,985.5080021402798,568.0029824117803,262.09674739600064,1175.9644095162537,952.2966975588786,-87.5879440906591,1226.3160441930695,39.55951857954791,-529.1412346224298,1315.424962658358,1294.0590764217566,693.9448848956997,-44.51570882488282,-258.39866250361365,-423.03650618371387,-568.9001809749556,-215.67037866855847,-859.1820282839917,-11.226247712095969,-230.2284756290597,-518.9108260875424,-688.1561190443898,-763.7799809790918,-195.6345327291137,211.71293705522035,-31.10084975295256,419.8623448937068,-1540.1515932291172,555.9993400070252,-156.17081071414412,251.3896986297439,140.2942897563395,1591.138690349232,-9.370626120341292,544.6665388555189,714.7626928892437,-220.5895886302392,396.7637469407583,-474.2432227162344,682.536775529846,-230.57383178868776
RGI60-06.00408,64.6029,-15.3421,133.33520785821972,-182.32117872796397,-343.4057921152603,203.97463356208027,-543.2135189681495,-491.768405886054,-311.5149690628641,-105.5034545298374,36.097107702534,-47.72918325671775,-820.7074885084289,-698.4452670020928,-331.4457944484832,467.0684422827439,-819.1126472231887,-80.84153053863383,7.322904015699805,-670.1829464223541,278.4425800580523,-14.926760666664148,-1166.5125582365908,-641.0621693954791,20.162849267980796,-308.66787986378216,171.09081931580798,-14.628244745493486,-145.18313687839128,-69.81084802732704,-570.0655934887781,-464.5854056215022,-188.8201356852117,-851.8239674352523,-90.80188345797426,-463.85778859724695,261.0719630924419,-151.44700595287347,-452.5991686048524,-405.6481343499647,242.3309096277881,-789.7297220887428,529.0135496883983,-652.4239029916495,-1144.8381878725222,409.5547023851532,617.3321836277415,59.872937306151485,-699.4864202906631,-924.50679193514,-947.0761270119716,-1293.097425796494,-987.6134671553324,-1760.583371694559,-308.457626883146,-933.658411891802,-1216.1435491819502,-1370.01383549141,-1788.020468455169,-1134.6215678869276,-675.8257468912933,-988.363182980581,-478.1914245429004,-2128.3373211366224,4.379804301796753,-1022.7107419700732,-605.3474023800054,-588.5008377315012,612.1155922558299,-1000.8974104537036,-531.8249854434712,-388.2979741814828,-1071.4180756873498,-694.4003833906424,-1510.9609023208814,-236.5301685517276,-1279.2160452698915
RGI60-06.00409,64.6757,-16.6434,902.754843804002,583.7706248473,421.0538724332581,974.5592897273644,219.3344102348885,271.48711013517834,453.86285698735713,662.2840159351226,805.5951477083614,721.0186921713162,-60.24467533932592,63.53588294752271,434.7390844632031,1242.186784150697,-57.865364516791374,688.6968576217104,778.0475920456968,93.35925278884906,1052.6075273213296,756.2811771144904,-407.640907831926,123.83793239666788,792.5911914752153,460.46968312580384,945.8022553596846,758.3924194670157,626.7695366420103,703.3480610390451,198.0231255753681,305.0863488993505,584.3251143239096,-85.44843760637674,684.4196301524192,307.83563502750343,1041.292452489196,624.8979345618184,321.1384550270526,369.34692765807614,1025.2227879593934,-14.48666358185783,1305.1989818103464,124.79259621727502,-445.2267777979824,1489.297777472994,1414.6277825188947,696.0426838320142,62.62240917602941,-120.45418736356802,-250.2189424591896,-406.59247424248775,-67.84355468536745,-772.013321041567,312.20619254504163,11.696122466833057,-400.8643188871485,-526.277191860405,-887.2150437610511,-239.44115279350336,118.22353524078852,-77.78177355673688,327.3244998274875,-1459.9368006044751,608.0032448036047,-315.31451583068826,121.74474689385704,141.7051566245557,1376.3912509644458,-235.0183659935343,231.7784480160213,362.3373780880313,-401.3828005435169,131.70160479086206,-732.2992253955415,574.7715863749067,-425.8585841256387
